thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
"22 Feb 2019","AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020","AEONCR-LA","-","-","-","1.510","0.000","0.00","0","1.510 / 140","1.580 / 19"
"22 Feb 2019","AFFIN BANK BERHAD","AFFIN","2.300","2.300","2.310","2.310","0.010","0.43","609","2.310 / 62","2.320 / 1,175"
"22 Feb 2019","ABM FUJIYA BERHAD","AFUJIYA","0.520","0.510","0.535","0.510","0.000","0.00","307","0.510 / 163","0.520 / 17"
"22 Feb 2019","AHB HOLDINGS BHD","AHB","0.140","0.140","0.140","0.140","0.000","0.00","1,460","0.135 / 8,266","0.140 / 1,140"
"22 Feb 2019","AHB HOLDINGS BERHAD - WARRANTS B 2014/2019","AHB-WB","0.005","0.005","0.010","0.010","0.000","0.00","22,000","0.005 / 9,100","0.010 / 23,373"
"22 Feb 2019","APEX HEALTHCARE BHD","AHEALTH","8.700","8.650","8.800","8.800","0.200","2.33","1,633","8.630 / 5","8.800 / 1"
"22 Feb 2019","AMANAH HARTA TANAH PNB","AHP","-","-","-","0.755","0.000","0.00","0","0.745 / 20","0.790 / 107"
"22 Feb 2019","ADVANCE INFORMATION MARKETING","AIM","-","-","-","0.280","0.000","0.00","0","0.235 / 500","0.400 / 2,000"
"22 Feb 2019","AIRASIA GROUP BERHAD","AIRASIA","3.210","3.110","3.230","3.130","-0.160","-4.86","154,261","3.130 / 929","3.140 / 22"
"22 Feb 2019","AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC59","-","-","-","0.025","0.000","0.00","0","0.005 / 3,000","0.000 / 0"
"22 Feb 2019","AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC65","0.035","0.010","0.035","0.015","-0.025","-62.50","24,476","0.010 / 2,024","0.015 / 1,109"
"22 Feb 2019","AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC67","0.250","0.210","0.250","0.210","-0.050","-19.23","2,190","0.200 / 20","0.240 / 25"
"22 Feb 2019","AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC68","0.050","0.050","0.050","0.050","-0.010","-16.67","100","0.050 / 100","0.065 / 1,000"
"22 Feb 2019","AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC69","-","-","-","0.135","0.000","0.00","0","0.000 / 0","0.125 / 100"
"22 Feb 2019","AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC70","0.080","0.065","0.085","0.065","-0.025","-27.78","14,406","0.000 / 0","0.085 / 4,000"
"22 Feb 2019","AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC71","0.190","0.165","0.190","0.165","-0.035","-17.50","7,797","0.165 / 500","0.190 / 100"
"22 Feb 2019","AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC72","0.280","0.260","0.285","0.260","-0.040","-13.33","3,235","0.250 / 500","0.260 / 200"
"22 Feb 2019","AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC73","0.320","0.305","0.340","0.305","-0.040","-11.59","33,050","0.000 / 0","0.000 / 0"
"22 Feb 2019","AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC74","-","-","-","0.470","0.000","0.00","0","0.000 / 0","0.470 / 300"
"22 Feb 2019","AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC75","0.210","0.210","0.210","0.210","-0.020","-8.70","1,100","0.000 / 0","0.265 / 30"
"22 Feb 2019","AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)","AIRASIAC76","0.120","0.115","0.125","0.115","-0.010","-8.00","21,391","0.110 / 1,200","0.120 / 1,000"
"22 Feb 2019","AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC77","0.140","0.130","0.150","0.130","-0.030","-18.75","114,407","0.130 / 3,850","0.135 / 1,000"
"22 Feb 2019","AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC78","0.170","0.155","0.175","0.160","0.010","6.67","5,700","0.150 / 300","0.160 / 500"
"22 Feb 2019","MALAYSIA AIRPORTS HOLDINGS BHD","AIRPORT","8.210","8.130","8.210","8.200","0.050","0.61","11,995","8.200 / 292","8.210 / 50"
"22 Feb 2019","AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C2","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)","AIRPORT-C3","-","-","-","0.035","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)","AIRPORT-C4","-","-","-","0.060","0.000","0.00","0","0.055 / 100","0.105 / 300"
"22 Feb 2019","AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)","AIRPORT-C5","0.090","0.090","0.090","0.090","0.010","12.50","200","0.000 / 0","0.000 / 0"
"22 Feb 2019","AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C6","-","-","-","0.145","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)","AIRPORT-C7","-","-","-","0.115","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AMALGAMATED INDUSTRIAL STEEL","AISB","-","-","-","0.265","0.000","0.00","0","0.260 / 156","0.295 / 227"
"22 Feb 2019","AJINOMOTO (M) BHD","AJI","18.840","18.760","18.900","18.800","-0.140","-0.74","252","18.740 / 4","18.800 / 387"
"22 Feb 2019","AJIYA BHD","AJIYA","0.565","0.540","0.565","0.540","0.000","0.00","21","0.540 / 349","0.560 / 600"
"22 Feb 2019","AJIYA BERHAD - WARRANTS 2016/2021","AJIYA-WA","-","-","-","0.105","0.000","0.00","0","0.095 / 200","0.105 / 975"
"22 Feb 2019","ALAM MARITIM RESOURCES BHD","ALAM","0.100","0.100","0.105","0.105","0.005","5.00","8,033","0.100 / 33,719","0.105 / 18,778"
"22 Feb 2019","AL-AQAR HEALTHCARE REIT","ALAQAR","1.330","1.330","1.330","1.330","0.000","0.00","6,134","1.320 / 179","1.330 / 66"
"22 Feb 2019","ALCOM GROUP BERHAD","ALCOM","0.495","0.495","0.500","0.500","-0.020","-3.85","280","0.500 / 21","0.520 / 1,061"
"22 Feb 2019","ALLIANZ MALAYSIA BHD","ALLIANZ","14.120","14.120","14.760","14.480","0.480","3.43","952","14.460 / 1","14.500 / 493"
"22 Feb 2019","ALLIANZ MALAYSIA BHD-ICPS","ALLIANZ-PA","14.300","14.300","14.500","14.500","0.980","7.25","78","14.000 / 10","14.580 / 5"
"22 Feb 2019","AL-SALAM REAL ESTATE INVESTMENT TRUST","ALSREIT","0.810","0.800","0.810","0.800","0.000","0.00","217","0.800 / 280","0.810 / 2"
"22 Feb 2019","AMMB HOLDINGS BHD","AMBANK","4.550","4.550","4.590","4.580","0.030","0.66","11,905","4.560 / 68","4.580 / 6,730"
"22 Feb 2019","AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)","AMBANK-C10","0.200","0.200","0.200","0.200","0.000","0.00","300","0.000 / 0","0.300 / 30"
"22 Feb 2019","AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)","AMBANK-C11","-","-","-","0.180","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)","AMBANK-C12","-","-","-","0.155","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)","AMBANK-C13","0.115","0.110","0.115","0.110","0.000","0.00","4,100","0.100 / 500","0.115 / 500"
"22 Feb 2019","ASIA MEDIA GROUP BERHAD","AMEDIA","0.160","0.155","0.160","0.155","-0.005","-3.13","5,465","0.155 / 2,100","0.160 / 1,035"
"22 Feb 2019","AMFIRST REITS","AMFIRST","0.530","0.525","0.535","0.535","0.000","0.00","496","0.525 / 688","0.535 / 276"
"22 Feb 2019","AMLEX HOLDINGS BERHAD","AMLEX","-","-","-","0.180","0.000","0.00","0","0.010 / 500","0.170 / 500"
"22 Feb 2019","AMCORP PROPERTIES BERHAD","AMPROP","0.520","0.520","0.530","0.525","0.005","0.96","1,760","0.520 / 865","0.525 / 32"
"22 Feb 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A","AMPROP-PA","0.255","0.250","0.255","0.255","0.000","0.00","114","0.255 / 24","0.280 / 43"
"22 Feb 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B","AMPROP-PB","-","-","-","0.580","0.000","0.00","0","0.440 / 100","0.620 / 12"
"22 Feb 2019","AMTEK HOLDINGS BHD","AMTEK","-","-","-","0.280","0.000","0.00","0","0.255 / 200","0.280 / 200"
"22 Feb 2019","AMTEL HOLDINGS BHD","AMTEL","-","-","-","0.655","0.000","0.00","0","0.665 / 150","0.795 / 3"
"22 Feb 2019","AMVERTON BERHAD","AMVERTON","-","-","-","1.000","0.000","0.00","0","0.980 / 50","1.100 / 150"
"22 Feb 2019","AMWAY (M) HOLDINGS BHD","AMWAY","6.000","6.000","6.100","6.100","0.100","1.67","30","6.000 / 1","6.100 / 113"
"22 Feb 2019","ANALABS RESOURCES BHD","ANALABS","-","-","-","1.240","0.000","0.00","0","1.200 / 30","1.240 / 20"
"22 Feb 2019","ANCOM BHD","ANCOM","0.505","0.495","0.505","0.500","-0.005","-0.99","1,512","0.500 / 52","0.505 / 60"
"22 Feb 2019","ANCOM LOGISTICS BERHAD","ANCOMLB","-","-","-","0.090","0.000","0.00","0","0.085 / 2,382","0.095 / 300"
"22 Feb 2019","ANN JOO RESOURCES BHD","ANNJOO","1.440","1.430","1.490","1.490","0.050","3.47","15,442","1.490 / 222","1.500 / 9,093"
"22 Feb 2019","ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024","ANNJOO-PA","-","-","-","0.430","0.000","0.00","0","0.425 / 30","0.600 / 2"
"22 Feb 2019","ANZO HOLDINGS BERHAD","ANZO","0.035","0.035","0.040","0.040","0.005","14.29","1,601","0.035 / 207,329","0.040 / 60,154"
"22 Feb 2019","ANZO HOLDINGS BERHAD-WARRANTS 2009/2019","ANZO-WA","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 23,281"
"22 Feb 2019","ANZO HOLDINGS BERHAD-WARRANTS 2013/2023","ANZO-WB","-","-","-","0.025","0.000","0.00","0","0.015 / 2,000","0.025 / 700"
"22 Feb 2019","ANZO HOLDINGS BERHAD - WARRANTS 2017/2020","ANZO-WC","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 12,010"
"22 Feb 2019","APB RESOURCES BHD","APB","-","-","-","0.785","0.000","0.00","0","0.710 / 51","0.790 / 70"
"22 Feb 2019","APEX EQUITY HOLDINGS BHD","APEX","1.000","0.995","1.000","0.995","-0.005","-0.50","150","0.995 / 50","1.010 / 140"
"22 Feb 2019","APFT BERHAD","APFT","0.020","0.020","0.020","0.020","-0.005","-20.00","29,000","0.020 / 500","0.025 / 429,985"
"22 Feb 2019","APM AUTOMOTIVE HOLDINGS BHD","APM","2.930","2.930","2.930","2.930","-0.070","-2.33","16","2.930 / 33","3.100 / 20"
"22 Feb 2019","APOLLO FOOD HOLDINGS BHD","APOLLO","3.890","3.880","3.920","3.920","0.050","1.29","86","3.890 / 36","3.950 / 99"
"22 Feb 2019","APPASIA BERHAD","APPASIA","0.105","0.105","0.110","0.105","0.000","0.00","3,550","0.100 / 2,920","0.105 / 1,050"
"22 Feb 2019","APPASIA BERHAD - WARRANTS A","APPASIA-WA","0.050","0.050","0.050","0.050","0.000","0.00","140","0.050 / 106","0.055 / 2,500"
"22 Feb 2019","A-RANK BHD","ARANK","-","-","-","0.550","0.000","0.00","0","0.535 / 50","0.550 / 85"
"22 Feb 2019","ARK RESOURCES HOLDINGS BERHAD","ARK","0.380","0.380","0.380","0.380","-0.070","-15.56","35","0.405 / 100","0.480 / 150"
"22 Feb 2019","ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021","ARK-WB","-","-","-","0.090","0.000","0.00","0","0.040 / 322","0.390 / 1"
"22 Feb 2019","BUMI ARMADA BERHAD","ARMADA","0.205","0.200","0.205","0.200","-0.005","-2.44","395,140","0.200 / 281,377","0.205 / 114,650"
"22 Feb 2019","ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)","ARMADA-C40","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 12,099"
"22 Feb 2019","ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C42","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 11,821"
"22 Feb 2019","ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C43","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 38,215"
"22 Feb 2019","ARMADA-C44: CW BUMI ARMADA BERHAD (AM)","ARMADA-C44","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 37,770"
"22 Feb 2019","ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C45","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 53,164"
"22 Feb 2019","ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C46","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 29,650"
"22 Feb 2019","ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C47","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C48","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 220"
"22 Feb 2019","ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C49","-","-","-","0.015","0.000","0.00","0","0.010 / 36,000","0.015 / 33,000"
"22 Feb 2019","ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C50","0.020","0.020","0.020","0.020","0.000","0.00","500","0.020 / 49,430","0.025 / 1,600"
"22 Feb 2019","AMANAHRAYA REITS","ARREIT","0.845","0.840","0.845","0.840","0.000","0.00","263","0.840 / 334","0.845 / 173"
"22 Feb 2019","ADVANCE SYNERGY BHD","ASB","0.135","0.130","0.140","0.135","0.005","3.85","28,433","0.135 / 5,144","0.140 / 18,130"
"22 Feb 2019","ASDION BHD","ASDION","0.225","0.225","0.230","0.230","0.000","0.00","16,314","0.225 / 2,520","0.230 / 7,095"
"22 Feb 2019","ASDION BERHAD - WARRANTS 2014/2019","ASDION-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 8,280"
"22 Feb 2019","ASIA BRANDS BERHAD","ASIABRN","0.375","0.375","0.375","0.375","-0.015","-3.85","100","0.380 / 18","0.390 / 414"
"22 Feb 2019","ASIA FILE CORPORATION BHD","ASIAFLE","2.580","2.580","2.610","2.610","0.000","0.00","300","2.550 / 16","2.610 / 97"
"22 Feb 2019","ASIAN PAC HOLDINGS BHD","ASIAPAC","0.120","0.120","0.120","0.120","0.000","0.00","11,940","0.115 / 22,881","0.120 / 13"
"22 Feb 2019","ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022","ASIAPAC-LC","-","-","-","0.600","0.000","0.00","0","0.600 / 100","0.805 / 30"
"22 Feb 2019","ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022","ASIAPAC-WB","-","-","-","0.050","0.000","0.00","0","0.040 / 1,000","0.050 / 868"
"22 Feb 2019","ASIA POLY HOLDINGS BHD","ASIAPLY","0.080","0.080","0.085","0.085","0.000","0.00","8,002","0.080 / 200","0.085 / 10,995"
"22 Feb 2019","ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022","ASIAPLY-PA","0.040","0.040","0.040","0.040","0.000","0.00","1,000","0.040 / 45","0.045 / 31,833"
"22 Feb 2019","ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020","ASIAPLY-WA","-","-","-","0.035","0.000","0.00","0","0.020 / 500","0.035 / 7,759"
"22 Feb 2019","ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022","ASIAPLY-WB","0.035","0.035","0.035","0.035","0.000","0.00","5,000","0.030 / 11,000","0.035 / 2,005"
"22 Feb 2019","ASTINO BHD","ASTINO","0.700","0.700","0.700","0.700","-0.005","-0.71","20","0.685 / 190","0.700 / 31"
"22 Feb 2019","ASTRO MALAYSIA HOLDINGS BERHAD","ASTRO","1.670","1.640","1.680","1.650","-0.010","-0.60","30,512","1.640 / 2,204","1.650 / 2,420"
"22 Feb 2019","ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)","ASTRO-C10","0.145","0.145","0.145","0.145","-0.010","-6.45","1","0.000 / 0","0.000 / 0"
"22 Feb 2019","ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)","ASTRO-C11","0.130","0.130","0.130","0.130","0.005","4.00","2,000","0.000 / 0","0.000 / 0"
"22 Feb 2019","ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)","ASTRO-C12","0.120","0.115","0.120","0.115","0.000","0.00","800","0.000 / 0","0.000 / 0"
"22 Feb 2019","ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)","ASTRO-C13","0.105","0.105","0.105","0.105","0.005","5.00","6,000","0.000 / 0","0.000 / 0"
"22 Feb 2019","AT SYSTEMATIZATION BHD","AT","0.050","0.050","0.050","0.050","-0.005","-9.09","624","0.050 / 31,057","0.055 / 4,733"
"22 Feb 2019","AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19","AT-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.010 / 32,670"
"22 Feb 2019","ATA IMS BERHAD","ATAIMS","1.800","1.790","1.810","1.800","0.000","0.00","13,372","1.800 / 4,710","1.810 / 3,080"
"22 Feb 2019","ATLAN HOLDINGS BHD","ATLAN","-","-","-","4.400","0.000","0.00","0","4.350 / 7","4.400 / 65"
"22 Feb 2019","ATRIUM REITS","ATRIUM","1.120","1.120","1.120","1.120","0.000","0.00","896","1.120 / 44","1.130 / 609"
"22 Feb 2019","ATTA GLOBAL GROUP BERHAD","ATTA","0.705","0.705","0.750","0.725","0.045","6.62","2,538","0.725 / 20","0.740 / 219"
"22 Feb 2019","ATTA GLOBAL GROUP BERHAD - ICULS 12/22","ATTA-LA","0.115","0.115","0.120","0.120","0.015","14.29","11,241","0.115 / 470","0.120 / 439"
"22 Feb 2019","ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022","ATTA-PA","0.195","0.170","0.195","0.170","0.010","6.25","1,050","0.155 / 700","0.185 / 80"
"22 Feb 2019","ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22","ATTA-WB","0.110","0.110","0.115","0.115","0.015","15.00","431","0.110 / 519","0.115 / 80"
"22 Feb 2019","ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024","ATTA-WC","0.120","0.095","0.120","0.095","0.015","18.75","396","0.095 / 984","0.180 / 198"
"22 Feb 2019","ATURMAJU RESOURCES BHD","ATURMJU","0.310","0.290","0.310","0.295","-0.030","-9.23","10,702","0.295 / 226","0.305 / 200"
"22 Feb 2019","ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024","ATURMJU-PA","0.055","0.050","0.055","0.050","-0.005","-9.09","40,551","0.050 / 27,982","0.055 / 15,173"
"22 Feb 2019","AVILLION BERHAD","AVI","0.240","0.235","0.245","0.245","0.000","0.00","874","0.240 / 100","0.245 / 80"
"22 Feb 2019","AWC BERHAD","AWC","0.745","0.730","0.755","0.745","0.005","0.68","25,288","0.745 / 3,002","0.750 / 1,350"
"22 Feb 2019","AWC BERHAD - WARRANTS 2018/2023","AWC-WA","0.205","0.200","0.210","0.210","0.010","5.00","10,833","0.205 / 278","0.210 / 279"
"22 Feb 2019","AXIATA GROUP BERHAD","AXIATA","4.290","4.230","4.300","4.250","-0.050","-1.16","46,900","4.250 / 1,654","4.270 / 4,158"
"22 Feb 2019","AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)","AXIATA-C28","-","-","-","0.020","0.000","0.00","0","0.000 / 0","0.045 / 1,000"
"22 Feb 2019","AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)","AXIATA-C29","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"22 Feb 2019","AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)","AXIATA-C30","0.050","0.050","0.050","0.050","0.000","0.00","9,498","0.000 / 0","0.000 / 0"
