thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
"07 Mar 2019","AAX-C21: CW AIRASIA X BERHAD (MACQ)","AAX-C21","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIA X BERHAD - WARRANTS  A  2015/2020","AAX-WA","0.050","0.050","0.055","0.055","0.000","0.00","8,075","0.050 / 42,429","0.055 / 10,075"
"07 Mar 2019","ABF MALAYSIA BOND INDEX FUND","ABFMY1","-","-","-","1.167","0.000","0.00","0","1.167 / 13","1.168 / 1,000"
"07 Mar 2019","ABLEGROUP BERHAD","ABLEGRP","0.070","0.070","0.070","0.070","0.000","0.00","3,801","0.070 / 6,833","0.075 / 5,259"
"07 Mar 2019","ALLIANCE BANK MALAYSIA BERHAD","ABMB","4.200","4.190","4.230","4.220","0.010","0.24","6,247","4.190 / 2","4.220 / 7,284"
"27 Feb 2019","ABMB-CX: CW ALLIANCE BANK MALAYSIA BERHAD (RHB)","ABMB-CX","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)","ABMB-CY","-","-","-","0.100","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ACME HOLDINGS BERHAD","ACME","0.250","0.250","0.250","0.250","0.020","8.70","220","0.250 / 60","0.300 / 47"
"07 Mar 2019","ACOUSTECH BHD","ACOSTEC","0.450","0.445","0.460","0.455","0.000","0.00","21,403","0.445 / 758","0.455 / 1,005"
"07 Mar 2019","ADVANCECON HOLDINGS BERHAD","ADVCON","0.350","0.350","0.380","0.375","0.025","7.14","42,381","0.375 / 4,549","0.380 / 5,281"
"07 Mar 2019","ADVENTA BHD","ADVENTA","0.385","0.385","0.385","0.385","0.030","8.45","1","0.355 / 50","0.385 / 99"
"07 Mar 2019","ADVANCED PACKAGING TECHNOLOGY","ADVPKG","-","-","-","1.900","0.000","0.00","0","1.820 / 20","2.000 / 179"
"07 Mar 2019","AE MULTI HOLDINGS BHD","AEM","0.110","0.110","0.110","0.110","-0.010","-8.33","1,000","0.110 / 3,188","0.115 / 500"
"07 Mar 2019","AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019","AEM-WA","0.005","0.005","0.005","0.005","0.000","0.00","1,000","0.005 / 12,435","0.010 / 23,382"
"07 Mar 2019","AEMULUS HOLDINGS BERHAD","AEMULUS","0.250","0.250","0.265","0.255","0.005","2.00","33,317","0.255 / 1,745","0.260 / 1,184"
"07 Mar 2019","AEON CO. (M) BHD","AEON","1.590","1.580","1.610","1.600","0.010","0.63","7,992","1.590 / 143","1.600 / 922"
"28 Feb 2019","AEON-CN: CW AEON CO. (M) BERHAD (MIBB)","AEON-CN","-","-","-","0.015","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AEON-CO: CW AEON CO. (M) BERHAD (CIMB)","AEON-CO","0.055","0.055","0.055","0.055","0.000","0.00","1,024","0.050 / 1,000","0.060 / 2,550"
"07 Mar 2019","AEON-CP: CW AEON CO (M) BERHAD (RHB)","AEON-CP","-","-","-","0.050","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)","AEON-CQ","-","-","-","0.030","0.000","0.00","0","0.000 / 0","0.040 / 500"
"07 Mar 2019","AEON CREDIT SERVICE (M) BHD","AEONCR","17.200","17.000","17.360","17.200","0.000","0.00","1,952","17.060 / 4","17.200 / 131"
"07 Mar 2019","AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020","AEONCR-LA","1.600","1.600","1.620","1.620","0.120","8.00","180","1.530 / 30","1.580 / 105"
"07 Mar 2019","AFFIN BANK BERHAD","AFFIN","2.290","2.280","2.310","2.280","-0.030","-1.30","1,007","2.280 / 22","2.290 / 185"
"07 Mar 2019","ABM FUJIYA BERHAD","AFUJIYA","-","-","-","0.540","0.000","0.00","0","0.510 / 80","0.525 / 37"
"07 Mar 2019","AHB HOLDINGS BHD","AHB","0.130","0.130","0.140","0.140","0.010","7.69","3,450","0.135 / 1,104","0.140 / 2,384"
"07 Mar 2019","AHB HOLDINGS BERHAD - WARRANTS B 2014/2019","AHB-WB","0.005","0.005","0.005","0.005","0.000","0.00","2,838","0.005 / 17,162","0.010 / 17,500"
"07 Mar 2019","APEX HEALTHCARE BHD","AHEALTH","9.660","9.530","9.670","9.590","-0.070","-0.72","88","9.540 / 7","9.590 / 12"
"07 Mar 2019","AMANAH HARTA TANAH PNB","AHP","0.755","0.745","0.755","0.750","-0.005","-0.66","67","0.740 / 50","0.750 / 39"
"07 Mar 2019","ADVANCE INFORMATION MARKETING","AIM","-","-","-","0.280","0.000","0.00","0","0.245 / 200","0.400 / 2,000"
"07 Mar 2019","AIRASIA GROUP BERHAD","AIRASIA","2.800","2.800","2.880","2.830","0.030","1.07","136,838","2.830 / 1,180","2.840 / 10"
"07 Mar 2019","AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC59","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"28 Feb 2019","AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC65","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC67","0.095","0.095","0.110","0.095","0.005","5.56","12,609","0.095 / 1,329","0.100 / 40"
"07 Mar 2019","AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC68","0.005","0.005","0.005","0.005","-0.005","-50.00","1,345","0.005 / 655","0.010 / 1,200"
"07 Mar 2019","AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC69","-","-","-","0.030","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC70","0.015","0.015","0.025","0.020","0.005","33.33","13,170","0.015 / 500","0.025 / 1,600"
"07 Mar 2019","AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC71","0.085","0.085","0.090","0.090","0.010","12.50","21,280","0.080 / 2,025","0.090 / 3,990"
"07 Mar 2019","AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC72","0.185","0.185","0.195","0.190","0.010","5.56","7,650","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC73","0.200","0.195","0.215","0.210","0.015","7.69","10,594","0.205 / 400","0.215 / 870"
"07 Mar 2019","AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC74","-","-","-","0.280","0.000","0.00","0","0.000 / 0","0.345 / 200"
"07 Mar 2019","AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC75","0.130","0.130","0.140","0.140","0.010","7.69","2,944","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)","AIRASIAC76","0.075","0.075","0.075","0.075","0.000","0.00","12,000","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC77","0.075","0.075","0.085","0.080","0.005","6.67","82,616","0.075 / 27,000","0.080 / 263"
"07 Mar 2019","AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC78","0.095","0.095","0.105","0.100","0.005","5.26","81,902","0.095 / 6,000","0.105 / 500"
"07 Mar 2019","MALAYSIA AIRPORTS HOLDINGS BHD","AIRPORT","7.810","7.700","7.880","7.790","-0.080","-1.02","33,524","7.770 / 5","7.790 / 4,523"
"07 Mar 2019","AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C2","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)","AIRPORT-C3","-","-","-","0.035","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)","AIRPORT-C4","0.045","0.045","0.045","0.045","0.000","0.00","1,500","0.000 / 0","0.050 / 200"
"07 Mar 2019","AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)","AIRPORT-C5","0.065","0.060","0.065","0.060","-0.005","-7.69","3,200","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C6","-","-","-","0.160","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)","AIRPORT-C7","0.095","0.095","0.095","0.095","0.000","0.00","400","0.000 / 0","0.000 / 0"
"07 Mar 2019","AMALGAMATED INDUSTRIAL STEEL","AISB","0.260","0.260","0.260","0.260","0.000","0.00","112","0.255 / 205","0.295 / 252"
"07 Mar 2019","AJINOMOTO (M) BHD","AJI","18.580","18.520","18.680","18.680","0.160","0.86","13","18.540 / 10","18.680 / 1"
"07 Mar 2019","AJIYA BHD","AJIYA","0.540","0.530","0.540","0.530","-0.015","-2.75","151","0.530 / 220","0.540 / 399"
"07 Mar 2019","AJIYA BERHAD - WARRANTS 2016/2021","AJIYA-WA","0.100","0.095","0.100","0.095","0.000","0.00","600","0.095 / 400","0.100 / 450"
"07 Mar 2019","ALAM MARITIM RESOURCES BHD","ALAM","0.110","0.105","0.115","0.105","-0.005","-4.55","21,406","0.105 / 34,630","0.110 / 13,730"
"07 Mar 2019","AL-AQAR HEALTHCARE REIT","ALAQAR","1.350","1.350","1.360","1.350","0.000","0.00","5,219","1.340 / 110","1.350 / 4,831"
"07 Mar 2019","ALCOM GROUP BERHAD","ALCOM","0.530","0.530","0.535","0.535","-0.015","-2.73","60","0.515 / 219","0.535 / 70"
"07 Mar 2019","ALLIANZ MALAYSIA BHD","ALLIANZ","14.300","14.300","14.460","14.340","0.040","0.28","674","14.280 / 1","14.460 / 24"
"07 Mar 2019","ALLIANZ MALAYSIA BHD-ICPS","ALLIANZ-PA","-","-","-","14.300","0.000","0.00","0","14.000 / 100","0.000 / 0"
"07 Mar 2019","AL-SALAM REAL ESTATE INVESTMENT TRUST","ALSREIT","0.820","0.820","0.830","0.825","0.005","0.61","116","0.825 / 105","0.830 / 31"
"07 Mar 2019","AMMB HOLDINGS BHD","AMBANK","4.460","4.460","4.570","4.500","0.000","0.00","13,008","4.480 / 111","4.500 / 4,315"
"07 Mar 2019","AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)","AMBANK-C10","0.180","0.170","0.180","0.170","-0.020","-10.53","4","0.000 / 0","0.300 / 30"
"07 Mar 2019","AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)","AMBANK-C11","-","-","-","0.180","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)","AMBANK-C12","-","-","-","0.150","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)","AMBANK-C13","-","-","-","0.095","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ASIA MEDIA GROUP BERHAD","AMEDIA","0.155","0.155","0.180","0.165","0.010","6.45","112,473","0.165 / 179","0.170 / 2,750"
"07 Mar 2019","AMFIRST REITS","AMFIRST","0.530","0.530","0.535","0.535","0.005","0.94","510","0.530 / 5,225","0.535 / 119"
"07 Mar 2019","AMLEX HOLDINGS BERHAD","AMLEX","-","-","-","0.180","0.000","0.00","0","0.010 / 50","0.000 / 0"
"07 Mar 2019","AMCORP PROPERTIES BERHAD","AMPROP","0.520","0.510","0.525","0.520","-0.005","-0.95","2,286","0.515 / 50","0.520 / 43"
"07 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A","AMPROP-PA","0.250","0.245","0.250","0.250","0.000","0.00","10,057","0.245 / 615","0.250 / 499"
"07 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B","AMPROP-PB","-","-","-","0.580","0.000","0.00","0","0.450 / 50","0.540 / 16"
"07 Mar 2019","AMTEK HOLDINGS BHD","AMTEK","-","-","-","0.275","0.000","0.00","0","0.280 / 500","0.350 / 100"
"07 Mar 2019","AMTEL HOLDINGS BHD","AMTEL","-","-","-","0.665","0.000","0.00","0","0.665 / 257","0.795 / 23"
"07 Mar 2019","AMVERTON BERHAD","AMVERTON","1.000","1.000","1.020","1.020","0.000","0.00","970","1.000 / 200","1.020 / 8"
"07 Mar 2019","AMWAY (M) HOLDINGS BHD","AMWAY","6.300","6.140","6.300","6.150","-0.100","-1.60","729","6.140 / 50","6.200 / 5"
"07 Mar 2019","ANALABS RESOURCES BHD","ANALABS","-","-","-","1.200","0.000","0.00","0","1.110 / 30","1.200 / 20"
"07 Mar 2019","ANCOM BHD","ANCOM","0.505","0.495","0.505","0.495","-0.010","-1.98","2,894","0.495 / 286","0.500 / 200"
"07 Mar 2019","ANCOM LOGISTICS BERHAD","ANCOMLB","0.090","0.090","0.090","0.090","-0.005","-5.26","1,999","0.090 / 1","0.095 / 1,095"
"07 Mar 2019","ANN JOO RESOURCES BHD","ANNJOO","1.570","1.550","1.620","1.590","0.030","1.92","24,050","1.590 / 326","1.600 / 1,498"
"07 Mar 2019","ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024","ANNJOO-PA","0.500","0.500","0.550","0.550","0.050","10.00","210","0.500 / 150","0.650 / 15"
"07 Mar 2019","ANZO HOLDINGS BERHAD","ANZO","0.040","0.035","0.040","0.040","0.000","0.00","3,851","0.035 / 272,388","0.040 / 47,529"
"07 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2009/2019","ANZO-WA","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 42,180"
"07 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2013/2023","ANZO-WB","-","-","-","0.025","0.000","0.00","0","0.010 / 26,800","0.025 / 700"
"07 Mar 2019","ANZO HOLDINGS BERHAD - WARRANTS 2017/2020","ANZO-WC","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 31,177"
"07 Mar 2019","APB RESOURCES BHD","APB","0.750","0.730","0.750","0.730","-0.060","-7.59","583","0.725 / 3","0.730 / 67"
"07 Mar 2019","APEX EQUITY HOLDINGS BHD","APEX","1.010","1.000","1.010","1.010","0.010","1.00","260","0.985 / 80","1.010 / 30"
"07 Mar 2019","APFT BERHAD","APFT","0.015","0.015","0.020","0.020","0.005","33.33","10,160","0.015 / 363,825","0.020 / 63,879"
"07 Mar 2019","APM AUTOMOTIVE HOLDINGS BHD","APM","3.100","3.100","3.100","3.100","0.100","3.33","39","3.100 / 102","3.200 / 20"
"07 Mar 2019","APOLLO FOOD HOLDINGS BHD","APOLLO","3.880","3.880","3.880","3.880","0.020","0.52","10","3.860 / 10","3.880 / 6"
"07 Mar 2019","APPASIA BERHAD","APPASIA","0.085","0.085","0.090","0.085","-0.005","-5.56","5,140","0.080 / 7,508","0.085 / 22"
"07 Mar 2019","APPASIA BERHAD - WARRANTS A","APPASIA-WA","0.035","0.035","0.035","0.035","-0.005","-12.50","5,357","0.035 / 10,500","0.040 / 1,100"
"07 Mar 2019","A-RANK BHD","ARANK","0.520","0.515","0.520","0.515","-0.005","-0.96","396","0.515 / 14","0.535 / 92"
"07 Mar 2019","ARK RESOURCES HOLDINGS BERHAD","ARK","-","-","-","0.500","0.000","0.00","0","0.450 / 20","0.500 / 164"
"07 Mar 2019","ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021","ARK-WB","-","-","-","0.090","0.000","0.00","0","0.020 / 2,059","0.390 / 1"
"07 Mar 2019","BUMI ARMADA BERHAD","ARMADA","0.165","0.165","0.175","0.175","0.010","6.06","445,945","0.170 / 108,156","0.175 / 66,997"
"07 Mar 2019","ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)","ARMADA-C40","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 12,581"
"27 Feb 2019","ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C42","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C43","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 25,415"
"01 Mar 2019","ARMADA-C44: CW BUMI ARMADA BERHAD (AM)","ARMADA-C44","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C45","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 45,957"
"07 Mar 2019","ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C46","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 25,840"
"07 Mar 2019","ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C47","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C48","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 8,100"
"07 Mar 2019","ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C49","0.005","0.005","0.005","0.005","0.000","0.00","9,999","0.005 / 2,200","0.010 / 1,000"
"07 Mar 2019","ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C50","-","-","-","0.015","0.000","0.00","0","0.010 / 24,000","0.045 / 750"
"07 Mar 2019","AMANAHRAYA REITS","ARREIT","0.850","0.845","0.850","0.845","-0.005","-0.59","166","0.845 / 204","0.850 / 642"
"07 Mar 2019","ADVANCE SYNERGY BHD","ASB","0.125","0.125","0.135","0.125","-0.005","-3.85","6,678","0.125 / 22,811","0.130 / 2,920"
"07 Mar 2019","ASDION BHD","ASDION","0.260","0.250","0.260","0.255","0.000","0.00","19,276","0.250 / 11,043","0.255 / 8,350"
"07 Mar 2019","ASDION BERHAD - WARRANTS 2014/2019","ASDION-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ASIA BRANDS BERHAD","ASIABRN","0.480","0.480","0.480","0.480","0.050","11.63","10","0.435 / 16","0.470 / 50"
"07 Mar 2019","ASIA FILE CORPORATION BHD","ASIAFLE","-","-","-","2.600","0.000","0.00","0","2.530 / 101","2.580 / 40"
"07 Mar 2019","ASIAN PAC HOLDINGS BHD","ASIAPAC","0.115","0.115","0.120","0.120","0.005","4.35","1,225","0.115 / 11,335","0.120 / 7,345"
"07 Mar 2019","ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022","ASIAPAC-LC","-","-","-","0.600","0.000","0.00","0","0.580 / 100","0.805 / 30"
"07 Mar 2019","ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022","ASIAPAC-WB","-","-","-","0.055","0.000","0.00","0","0.035 / 855","0.055 / 562"
"07 Mar 2019","ASIA POLY HOLDINGS BHD","ASIAPLY","0.075","0.075","0.080","0.080","0.000","0.00","300","0.075 / 1,901","0.080 / 5,428"
"07 Mar 2019","ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022","ASIAPLY-PA","-","-","-","0.040","0.000","0.00","0","0.035 / 22,500","0.040 / 4,170"
"07 Mar 2019","ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020","ASIAPLY-WA","-","-","-","0.020","0.000","0.00","0","0.015 / 10,900","0.020 / 49"
"07 Mar 2019","ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022","ASIAPLY-WB","-","-","-","0.025","0.000","0.00","0","0.025 / 10,838","0.030 / 162"
"07 Mar 2019","ASTINO BHD","ASTINO","-","-","-","0.640","0.000","0.00","0","0.640 / 350","0.655 / 45"
"07 Mar 2019","ASTRO MALAYSIA HOLDINGS BERHAD","ASTRO","1.600","1.570","1.600","1.580","-0.030","-1.86","13,997","1.570 / 392","1.580 / 5"
"07 Mar 2019","ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)","ASTRO-C10","-","-","-","0.135","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)","ASTRO-C11","-","-","-","0.125","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)","ASTRO-C12","-","-","-","0.110","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)","ASTRO-C13","0.090","0.090","0.090","0.090","-0.010","-10.00","8,000","0.000 / 0","0.000 / 0"
"07 Mar 2019","AT SYSTEMATIZATION BHD","AT","0.050","0.045","0.050","0.050","0.000","0.00","1,223","0.045 / 24,129","0.050 / 5,943"
"07 Mar 2019","AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19","AT-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 10,316"
"07 Mar 2019","ATA IMS BERHAD","ATAIMS","1.730","1.700","1.760","1.730","0.010","0.58","986","1.710 / 115","1.730 / 2,760"
"07 Mar 2019","ATLAN HOLDINGS BHD","ATLAN","4.350","4.350","4.380","4.380","-0.020","-0.45","22","4.200 / 8","4.380 / 18"
"07 Mar 2019","ATRIUM REITS","ATRIUM","1.120","1.110","1.120","1.120","-0.010","-0.88","151","1.110 / 1,167","1.120 / 299"
"07 Mar 2019","ATTA GLOBAL GROUP BERHAD","ATTA","0.630","0.630","0.740","0.715","0.085","13.49","3,092","0.680 / 10","0.705 / 50"
"07 Mar 2019","ATTA GLOBAL GROUP BERHAD - ICULS 12/22","ATTA-LA","0.090","0.085","0.105","0.090","0.000","0.00","41,495","0.085 / 300","0.090 / 5,417"
"07 Mar 2019","ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022","ATTA-PA","0.135","0.135","0.145","0.145","0.005","3.57","701","0.135 / 1,899","0.150 / 385"
"07 Mar 2019","ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22","ATTA-WB","-","-","-","0.090","0.000","0.00","0","0.080 / 300","0.135 / 127"
"07 Mar 2019","ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024","ATTA-WC","-","-","-","0.095","0.000","0.00","0","0.090 / 300","0.175 / 127"
"07 Mar 2019","ATURMAJU RESOURCES BHD","ATURMJU","0.450","0.435","0.465","0.445","-0.010","-2.20","43,150","0.440 / 115","0.445 / 252"
"07 Mar 2019","ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024","ATURMJU-PA","0.155","0.135","0.165","0.140","-0.020","-12.50","128,400","0.140 / 6","0.145 / 1,707"
"07 Mar 2019","AVILLION BERHAD","AVI","0.235","0.230","0.240","0.240","0.000","0.00","540","0.235 / 180","0.240 / 29"
"07 Mar 2019","AWC BERHAD","AWC","0.780","0.760","0.780","0.765","-0.015","-1.92","14,808","0.755 / 583","0.765 / 703"
"07 Mar 2019","AWC BERHAD - WARRANTS 2018/2023","AWC-WA","0.215","0.210","0.220","0.215","-0.005","-2.27","2,651","0.205 / 1,552","0.210 / 407"
"07 Mar 2019","AXIATA GROUP BERHAD","AXIATA","4.120","4.120","4.200","4.190","0.030","0.72","11,996","4.170 / 123","4.190 / 75"
"07 Mar 2019","AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)","AXIATA-C28","-","-","-","0.020","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)","AXIATA-C29","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"07 Mar 2019","AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)","AXIATA-C30","-","-","-","0.040","0.000","0.00","0","0.000 / 0","0.000 / 0"
