thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
"01 Mar 2019","APEX HEALTHCARE BHD","AHEALTH","9.200","9.200","9.800","9.580","0.630","7.04","2,196","9.580 / 17","9.640 / 20"
"01 Mar 2019","AMANAH HARTA TANAH PNB","AHP","0.740","0.740","0.760","0.760","0.020","2.70","301","0.735 / 50","0.760 / 186"
"01 Mar 2019","ADVANCE INFORMATION MARKETING","AIM","-","-","-","0.280","0.000","0.00","0","0.240 / 2,200","0.400 / 2,200"
"01 Mar 2019","AIRASIA GROUP BERHAD","AIRASIA","2.770","2.690","2.790","2.740","-0.030","-1.08","260,159","2.740 / 2,061","2.760 / 646"
"01 Mar 2019","AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC59","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"28 Feb 2019","AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC65","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC67","0.100","0.085","0.110","0.100","0.000","0.00","34,626","0.100 / 763","0.110 / 1,471"
"01 Mar 2019","AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC68","0.005","0.005","0.010","0.010","-0.010","-50.00","408","0.005 / 7,000","0.020 / 1,000"
"01 Mar 2019","AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC69","0.030","0.030","0.040","0.035","-0.025","-41.67","700","0.020 / 1,000","0.060 / 100"
"01 Mar 2019","AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC70","0.015","0.015","0.020","0.020","-0.005","-20.00","3,743","0.015 / 4,000","0.025 / 1,487"
"01 Mar 2019","AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC71","0.075","0.070","0.085","0.085","0.005","6.25","9,458","0.075 / 6,993","0.085 / 399"
"01 Mar 2019","AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC72","0.170","0.160","0.180","0.175","-0.020","-10.26","47,185","0.160 / 250","0.000 / 0"
"01 Mar 2019","AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC73","0.190","0.170","0.195","0.185","-0.010","-5.13","65,015","0.180 / 900","0.200 / 50"
"01 Mar 2019","AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC74","0.280","0.280","0.280","0.280","0.000","0.00","300","0.220 / 100","0.000 / 0"
"01 Mar 2019","AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC75","0.125","0.115","0.125","0.120","-0.005","-4.00","5,620","0.090 / 2","0.200 / 2"
"01 Mar 2019","AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)","AIRASIAC76","0.065","0.065","0.070","0.070","0.000","0.00","32,764","0.065 / 300","0.090 / 500"
"01 Mar 2019","AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC77","0.080","0.065","0.080","0.075","0.000","0.00","93,874","0.070 / 22,300","0.080 / 14,735"
"01 Mar 2019","AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC78","0.085","0.085","0.090","0.090","-0.005","-5.26","13,190","0.000 / 0","0.000 / 0"
"01 Mar 2019","MALAYSIA AIRPORTS HOLDINGS BHD","AIRPORT","8.180","8.100","8.180","8.120","-0.050","-0.61","8,671","8.100 / 4,763","8.120 / 30"
"01 Mar 2019","AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C2","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)","AIRPORT-C3","-","-","-","0.035","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)","AIRPORT-C4","-","-","-","0.070","0.000","0.00","0","0.055 / 325","0.120 / 300"
"01 Mar 2019","AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)","AIRPORT-C5","0.080","0.080","0.080","0.080","-0.005","-5.88","400","0.000 / 0","0.000 / 0"
"01 Mar 2019","AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C6","-","-","-","0.160","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)","AIRPORT-C7","-","-","-","0.120","0.000","0.00","0","0.000 / 0","0.175 / 400"
"01 Mar 2019","AMALGAMATED INDUSTRIAL STEEL","AISB","0.260","0.260","0.260","0.260","0.000","0.00","180","0.260 / 161","0.290 / 79"
"01 Mar 2019","AJINOMOTO (M) BHD","AJI","18.640","18.560","18.640","18.600","-0.040","-0.21","52","18.600 / 4","18.640 / 25"
"01 Mar 2019","AJIYA BHD","AJIYA","0.535","0.525","0.535","0.525","-0.010","-1.87","3,997","0.520 / 530","0.525 / 1"
"01 Mar 2019","AJIYA BERHAD - WARRANTS 2016/2021","AJIYA-WA","0.095","0.095","0.095","0.095","0.005","5.56","350","0.090 / 1,300","0.095 / 366"
"01 Mar 2019","ALAM MARITIM RESOURCES BHD","ALAM","0.090","0.085","0.095","0.095","0.000","0.00","53,618","0.090 / 15,798","0.095 / 9,668"
"01 Mar 2019","AL-AQAR HEALTHCARE REIT","ALAQAR","1.400","1.370","1.400","1.370","0.020","1.48","436","1.350 / 25","1.370 / 24"
"01 Mar 2019","ALCOM GROUP BERHAD","ALCOM","0.490","0.490","0.490","0.490","-0.010","-2.00","162","0.490 / 402","0.515 / 200"
"01 Mar 2019","ALLIANZ MALAYSIA BHD","ALLIANZ","14.380","14.280","14.380","14.300","0.020","0.14","313","14.300 / 154","14.680 / 12"
"01 Mar 2019","ALLIANZ MALAYSIA BHD-ICPS","ALLIANZ-PA","14.300","14.300","14.300","14.300","0.100","0.70","10","14.100 / 2","14.300 / 3"
"01 Mar 2019","AL-SALAM REAL ESTATE INVESTMENT TRUST","ALSREIT","0.805","0.795","0.810","0.805","0.000","0.00","141","0.805 / 52","0.815 / 5"
"01 Mar 2019","AMMB HOLDINGS BHD","AMBANK","4.470","4.420","4.510","4.500","0.030","0.67","28,821","4.480 / 219","4.500 / 968"
"01 Mar 2019","AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)","AMBANK-C10","-","-","-","0.190","0.000","0.00","0","0.000 / 0","0.300 / 30"
"01 Mar 2019","AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)","AMBANK-C11","-","-","-","0.180","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)","AMBANK-C12","-","-","-","0.150","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)","AMBANK-C13","0.095","0.095","0.095","0.095","0.000","0.00","200","0.000 / 0","0.155 / 5"
"01 Mar 2019","ASIA MEDIA GROUP BERHAD","AMEDIA","0.160","0.160","0.165","0.165","0.005","3.12","1,180","0.160 / 1,071","0.165 / 1,790"
"01 Mar 2019","AMFIRST REITS","AMFIRST","0.530","0.530","0.535","0.530","0.000","0.00","3,531","0.530 / 1,981","0.535 / 400"
"01 Mar 2019","AMLEX HOLDINGS BERHAD","AMLEX","-","-","-","0.180","0.000","0.00","0","0.010 / 500","0.170 / 500"
"01 Mar 2019","AMCORP PROPERTIES BERHAD","AMPROP","0.525","0.520","0.530","0.525","0.000","0.00","775","0.525 / 474","0.530 / 549"
"01 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A","AMPROP-PA","0.250","0.250","0.250","0.250","0.000","0.00","32","0.250 / 337","0.280 / 43"
"01 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B","AMPROP-PB","0.500","0.500","0.580","0.580","0.000","0.00","32","0.580 / 84","0.620 / 12"
"01 Mar 2019","AMTEK HOLDINGS BHD","AMTEK","0.310","0.270","0.310","0.275","-0.025","-8.33","629","0.275 / 17","0.345 / 100"
"01 Mar 2019","AMTEL HOLDINGS BHD","AMTEL","-","-","-","0.655","0.000","0.00","0","0.655 / 200","0.795 / 3"
"01 Mar 2019","AMVERTON BERHAD","AMVERTON","1.000","1.000","1.000","1.000","0.000","0.00","20","0.940 / 50","1.000 / 60"
"01 Mar 2019","AMWAY (M) HOLDINGS BHD","AMWAY","6.270","6.150","6.270","6.150","-0.100","-1.60","1,823","6.140 / 21","6.150 / 687"
"01 Mar 2019","ANALABS RESOURCES BHD","ANALABS","-","-","-","1.200","0.000","0.00","0","1.100 / 100","1.270 / 110"
"01 Mar 2019","ANCOM BHD","ANCOM","0.485","0.475","0.485","0.480","-0.005","-1.03","467","0.480 / 100","0.495 / 80"
"01 Mar 2019","ANCOM LOGISTICS BERHAD","ANCOMLB","0.085","0.085","0.085","0.085","0.000","0.00","170","0.085 / 330","0.090 / 390"
"01 Mar 2019","ANN JOO RESOURCES BHD","ANNJOO","1.440","1.420","1.530","1.520","0.100","7.04","28,716","1.510 / 621","1.520 / 1,104"
"01 Mar 2019","ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024","ANNJOO-PA","0.500","0.500","0.500","0.500","0.030","6.38","8","0.430 / 20","0.735 / 160"
"01 Mar 2019","ANZO HOLDINGS BERHAD","ANZO","0.040","0.035","0.040","0.040","0.000","0.00","930","0.035 / 185,236","0.040 / 71,404"
"01 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2009/2019","ANZO-WA","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 39,480"
"01 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2013/2023","ANZO-WB","-","-","-","0.025","0.000","0.00","0","0.010 / 22,800","0.025 / 700"
"01 Mar 2019","ANZO HOLDINGS BERHAD - WARRANTS 2017/2020","ANZO-WC","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 31,277"
"01 Mar 2019","APB RESOURCES BHD","APB","-","-","-","0.780","0.000","0.00","0","0.720 / 61","0.790 / 30"
"01 Mar 2019","APEX EQUITY HOLDINGS BHD","APEX","1.020","1.000","1.020","1.000","-0.020","-1.96","220","0.990 / 50","1.020 / 160"
"01 Mar 2019","APFT BERHAD","APFT","0.015","0.015","0.015","0.015","-0.005","-25.00","11,200","0.015 / 323,165","0.020 / 148,134"
"01 Mar 2019","APM AUTOMOTIVE HOLDINGS BHD","APM","3.100","3.000","3.100","3.000","-0.080","-2.60","21","3.000 / 9","3.220 / 1"
"01 Mar 2019","APOLLO FOOD HOLDINGS BHD","APOLLO","3.800","3.800","3.830","3.830","-0.030","-0.78","160","3.830 / 16","3.860 / 20"
"01 Mar 2019","APPASIA BERHAD","APPASIA","0.090","0.085","0.090","0.090","-0.005","-5.26","10,330","0.090 / 800","0.095 / 3,634"
"01 Mar 2019","APPASIA BERHAD - WARRANTS A","APPASIA-WA","0.040","0.040","0.040","0.040","0.000","0.00","965","0.035 / 3,050","0.040 / 3,545"
"01 Mar 2019","A-RANK BHD","ARANK","0.530","0.530","0.530","0.530","-0.005","-0.93","690","0.525 / 222","0.530 / 519"
"01 Mar 2019","ARK RESOURCES HOLDINGS BERHAD","ARK","0.450","0.445","0.495","0.450","0.065","16.88","182","0.450 / 97","0.495 / 93"
"01 Mar 2019","ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021","ARK-WB","-","-","-","0.090","0.000","0.00","0","0.020 / 2,844","0.390 / 1"
"01 Mar 2019","BUMI ARMADA BERHAD","ARMADA","0.155","0.150","0.180","0.175","-0.005","-2.78","1,554,247","0.175 / 163,391","0.180 / 132,390"
"01 Mar 2019","ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)","ARMADA-C40","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 13,581"
"27 Feb 2019","ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C42","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C43","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 33,715"
"01 Mar 2019","ARMADA-C44: CW BUMI ARMADA BERHAD (AM)","ARMADA-C44","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C45","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 50,957"
"01 Mar 2019","ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C46","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 23,140"
"01 Mar 2019","ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C47","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C48","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 4,600"
"01 Mar 2019","ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C49","0.005","0.005","0.010","0.010","0.000","0.00","32,051","0.005 / 7,350","0.010 / 19,999"
"01 Mar 2019","ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C50","0.010","0.010","0.010","0.010","-0.010","-50.00","2,000","0.010 / 30,000","0.020 / 1,000"
"01 Mar 2019","AMANAHRAYA REITS","ARREIT","0.845","0.840","0.850","0.840","-0.005","-0.59","531","0.840 / 304","0.845 / 9"
"01 Mar 2019","ADVANCE SYNERGY BHD","ASB","0.130","0.125","0.130","0.125","0.000","0.00","3,307","0.125 / 10,786","0.130 / 7,300"
"01 Mar 2019","ASDION BHD","ASDION","0.245","0.240","0.250","0.240","-0.010","-4.00","24,808","0.240 / 7,276","0.245 / 400"
"01 Mar 2019","ASDION BERHAD - WARRANTS 2014/2019","ASDION-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 29,952"
"01 Mar 2019","ASIA BRANDS BERHAD","ASIABRN","0.430","0.430","0.435","0.435","-0.035","-7.45","150","0.435 / 50","0.465 / 99"
"01 Mar 2019","ASIA FILE CORPORATION BHD","ASIAFLE","2.560","2.550","2.560","2.550","-0.040","-1.54","60","2.550 / 53","2.560 / 60"
"01 Mar 2019","ASIAN PAC HOLDINGS BHD","ASIAPAC","0.115","0.115","0.120","0.120","0.005","4.35","13,426","0.115 / 1,960","0.120 / 7,157"
"01 Mar 2019","ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022","ASIAPAC-LC","-","-","-","0.600","0.000","0.00","0","0.580 / 100","0.805 / 30"
"01 Mar 2019","ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022","ASIAPAC-WB","-","-","-","0.055","0.000","0.00","0","0.035 / 855","0.055 / 562"
"01 Mar 2019","ASIA POLY HOLDINGS BHD","ASIAPLY","0.075","0.075","0.080","0.080","0.005","6.67","10,962","0.075 / 350","0.080 / 6,088"
"01 Mar 2019","ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022","ASIAPLY-PA","-","-","-","0.040","0.000","0.00","0","0.035 / 26,501","0.040 / 5,159"
"01 Mar 2019","ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020","ASIAPLY-WA","-","-","-","0.020","0.000","0.00","0","0.015 / 11,900","0.035 / 9,946"
"01 Mar 2019","ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022","ASIAPLY-WB","-","-","-","0.030","0.000","0.00","0","0.025 / 8,300","0.030 / 125"
"01 Mar 2019","ASTINO BHD","ASTINO","0.690","0.690","0.695","0.690","-0.010","-1.43","950","0.685 / 190","0.695 / 80"
"01 Mar 2019","ASTRO MALAYSIA HOLDINGS BERHAD","ASTRO","1.640","1.630","1.650","1.640","0.000","0.00","32,350","1.640 / 1,591","1.650 / 357"
"01 Mar 2019","ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)","ASTRO-C10","0.140","0.140","0.140","0.140","0.000","0.00","6,000","0.000 / 0","0.000 / 0"
"01 Mar 2019","ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)","ASTRO-C11","0.125","0.125","0.125","0.125","0.000","0.00","2,000","0.000 / 0","0.000 / 0"
"01 Mar 2019","ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)","ASTRO-C12","-","-","-","0.110","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)","ASTRO-C13","0.100","0.100","0.100","0.100","0.000","0.00","4,000","0.000 / 0","0.000 / 0"
"01 Mar 2019","AT SYSTEMATIZATION BHD","AT","0.050","0.050","0.050","0.050","0.000","0.00","12,950","0.045 / 28,651","0.050 / 744"
"01 Mar 2019","AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19","AT-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 10,000"
"01 Mar 2019","ATA IMS BERHAD","ATAIMS","1.800","1.720","1.800","1.730","-0.020","-1.14","15,063","1.730 / 740","1.750 / 2,847"
"01 Mar 2019","ATLAN HOLDINGS BHD","ATLAN","-","-","-","4.400","0.000","0.00","0","4.350 / 5","4.380 / 10"
"01 Mar 2019","ATRIUM REITS","ATRIUM","1.120","1.110","1.120","1.110","0.000","0.00","150","1.110 / 130","1.130 / 337"
"01 Mar 2019","ATTA GLOBAL GROUP BERHAD","ATTA","0.605","0.600","0.605","0.600","-0.010","-1.64","221","0.600 / 31","0.625 / 20"
"01 Mar 2019","ATTA GLOBAL GROUP BERHAD - ICULS 12/22","ATTA-LA","0.070","0.070","0.075","0.075","0.005","7.14","21,226","0.075 / 99","0.080 / 4,292"
"01 Mar 2019","ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022","ATTA-PA","0.125","0.125","0.125","0.125","0.000","0.00","100","0.125 / 199","0.140 / 200"
"01 Mar 2019","ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22","ATTA-WB","-","-","-","0.090","0.000","0.00","0","0.080 / 150","0.135 / 127"
"01 Mar 2019","ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024","ATTA-WC","-","-","-","0.095","0.000","0.00","0","0.080 / 481","0.175 / 127"
"01 Mar 2019","ATURMAJU RESOURCES BHD","ATURMJU","0.345","0.325","0.375","0.365","0.020","5.80","18,899","0.365 / 601","0.370 / 1,061"
"01 Mar 2019","ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024","ATURMJU-PA","0.070","0.065","0.095","0.095","0.030","46.15","159,906","0.095 / 40","0.100 / 10,000"
"01 Mar 2019","AVILLION BERHAD","AVI","0.235","0.235","0.235","0.235","-0.005","-2.08","50","0.235 / 410","0.240 / 38"
"01 Mar 2019","AWC BERHAD","AWC","0.725","0.725","0.755","0.745","0.015","2.05","6,655","0.745 / 14","0.750 / 405"
"01 Mar 2019","AWC BERHAD - WARRANTS 2018/2023","AWC-WA","0.195","0.190","0.205","0.200","0.000","0.00","2,961","0.200 / 1,491","0.205 / 1,416"
"01 Mar 2019","AXIATA GROUP BERHAD","AXIATA","4.180","4.120","4.230","4.190","0.030","0.72","30,979","4.190 / 18,454","4.210 / 10"
"01 Mar 2019","AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)","AXIATA-C28","-","-","-","0.020","0.000","0.00","0","0.000 / 0","0.000 / 0"
"01 Mar 2019","AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)","AXIATA-C29","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
